Absorption cross-sections of Cl2 at 298 K (1.e-20) from IUPAC
  21 (f3.0,1x,f8.3)
260 0.20
270 0.82
280 2.6
290 6.2
300 11.9
310 18.5
320 23.7
330 25.5
340 23.5
350 18.8
360 13.2
370 8.4
380 5.0
390 2.9
400 1.8
410 1.3
420 0.96
430 0.73
440 0.54
450 0.38
460 0.26
370 0.16
